batch_index,num_vectors,latency_s,workers_at_time
6,80,7.211545908001426,14
1,80,7.315111826999782,14
9,80,7.618572233001032,14
5,80,7.741630614000314,14
4,80,7.757987523000338,14
12,80,7.869340603001547,14
8,80,8.012444189000234,14
2,80,8.07968784500008,14
13,80,8.022891429000083,14
3,80,8.117249582001023,14
10,80,8.091546211000605,14
0,80,8.235958197999935,14
7,80,8.20329166800002,14
11,80,8.188814429000558,14
14,80,1.2294908690000739,14
15,80,1.317525067999668,14
16,80,1.2138201220004703,14
17,80,1.607471634999456,14
18,80,1.722936631000266,14
21,80,1.9737768640006834,14
22,80,2.0154243880006106,14
23,80,2.0241613680009323,14
24,80,2.0620505469996715,14
27,80,1.9983825799990882,14
19,80,2.506899751000674,14
20,80,2.4395918730006088,14
28,80,2.216698414000348,14
25,80,2.531532865999907,14
29,80,2.1933652610005083,14
26,80,2.743685793999248,14
30,80,2.36062807000053,14
32,80,1.882608177000293,14
31,80,2.0887334840008407,14
35,80,2.1519399610006076,14
33,80,2.2645116109997616,14
37,80,2.1087496489999467,14
34,80,2.2716500490005274,14
38,80,2.009503573000984,14
36,80,2.32814913799848,14
39,80,2.1102516209994064,14
42,80,2.1526536510009464,14
41,80,2.3905282430005173,14
40,80,2.4637539640007162,14
44,80,1.9117802609998762,14
45,80,1.8881667720015685,14
46,80,1.823562776999097,14
43,80,2.319854347000728,14
48,80,1.771948486999463,14
47,80,1.7899328000003152,14
50,80,1.7411524469989672,14
51,80,1.7760935399983282,14
53,80,1.8562750119999691,14
49,80,2.2217479110004206,14
52,80,2.2279495570001018,14
54,80,1.9286608780003007,14
57,80,2.078949389000627,14
56,80,2.11058425200099,14
59,80,2.0054256900002656,14
55,80,2.412297608998415,14
60,80,2.6738956659992255,14
58,80,2.8441415050001524,14
61,80,2.38326726699961,14
63,80,2.401764541000375,14
64,80,2.4696563240013347,14
62,80,2.766570619000049,14
66,80,2.365517414000351,14
67,80,2.373820312999669,14
65,80,2.9238390179998532,14
68,80,2.501204272000905,14
69,80,2.239260579999609,14
71,80,2.2938562680010364,14
72,80,2.077105219999794,14
73,80,2.006715953000821,14
70,80,2.736757549999311,14
76,80,1.9059144589991774,14
77,80,1.9385321639983886,14
74,80,2.5458610050009156,14
75,80,2.1891693269990355,14
79,80,1.861257927999759,14
80,80,2.0275343550001708,14
78,80,2.4016503599996213,14
82,80,1.9760451149995788,14
81,80,2.0586597670007905,14
84,80,2.0506953060012165,14
85,80,2.019840717999614,14
83,80,2.2151871679998294,14
86,80,1.821096479001426,14
87,80,2.0017196869994223,14
88,80,1.776444230999914,14
90,80,1.6187706349992368,14
91,80,1.6609076610002376,14
89,80,1.7484881519994815,14
92,80,1.6967902110009163,14
93,80,1.7217531679998501,14
94,80,1.8004248300003383,14
95,80,1.777572394001254,14
97,80,1.7038734369998565,14
96,80,1.9254748190014652,14
98,80,1.8936021219997201,14
101,80,1.693106288999843,14
99,80,2.022793543001171,14
100,80,1.9473627120005403,14
102,80,1.7501762629999575,14
104,80,1.7318925129984564,14
103,80,1.8799589539994486,14
106,80,1.8521454359997733,14
105,80,2.022463240999059,14
107,80,1.9030304129992146,14
108,80,1.8619180440000491,14
109,80,2.0127896730009525,14
111,80,2.0970960599988757,14
112,80,2.148226416000398,14
113,80,2.2424758060005843,14
110,80,2.6010506490001717,14
116,80,2.235580934000609,14
115,80,2.5427296630005003,14
114,80,2.6234297819992207,14
119,80,2.18407243799993,14
118,80,2.480226143999971,14
117,80,2.6407739729984314,14
120,80,2.3122257699997135,14
121,80,1.9703009040003963,14
122,80,1.907200011999521,14
123,80,1.9750181300005352,14
124,80,1.8312443590002658,14
125,80,1.7722260390000883,14
127,80,1.5746984640009032,14
126,80,1.9642314200009423,14
128,80,1.8600050169989117,14
129,80,1.808996075998948,14
130,80,2.1593289920001553,14
133,80,2.277066784999988,14
131,80,2.444460513001104,14
134,80,2.293495961001099,14
132,80,2.413062722000177,14
135,80,2.544404526001017,14
137,80,2.1786521160011034,14
136,80,2.756114540001363,14
138,80,2.5230881290008256,14
140,80,2.310799486000178,14
141,80,2.004607601000316,14
143,80,1.8700110310001037,14
139,80,2.639335658001073,14
142,80,2.113518116000705,14
144,80,1.7146823160001077,14
147,80,1.7895167360002233,14
146,80,2.15051745799974,14
148,80,2.1015636600004655,14
149,80,1.9192981060004968,14
150,80,2.072376473000986,14
145,80,2.479887724999571,14
151,80,2.0607409459989867,14
153,80,2.001725453999825,14
154,80,2.15756407599838,14
152,80,2.2612965419994,14
157,80,1.926036580998698,14
155,80,2.177186694001648,14
158,80,2.071379019000233,14
156,80,2.3641824149999593,14
160,80,1.898103817999072,14
161,80,1.973443089000284,14
162,80,1.9612942869989638,14
159,80,2.465391200999875,14
163,80,2.047324502000265,14
164,80,2.0496682269986195,14
166,80,2.238045594000141,14
165,80,2.5581805370002257,14
167,80,2.251477691999753,14
168,80,2.297698375999971,14
169,80,2.385949340001389,14
172,80,2.137380348000079,14
171,80,2.335248880999643,14
170,80,2.559700002999307,14
173,80,1.923521050999625,14
174,80,1.9256429809993278,14
175,80,2.1936530389994005,14
177,80,2.0461092500008817,14
178,80,2.0192604799995024,14
176,80,2.35048733900112,14
179,80,1.8343124500006525,14
180,80,1.951996974001304,14
181,80,1.9037913520005532,14
182,80,1.8430857290004496,14
183,80,1.9588315420005529,14
185,80,1.837677135001286,14
184,80,2.0377503799991246,14
187,80,2.0373942100013664,14
186,80,2.320961969000564,14
188,80,2.0140430120009114,14
189,80,2.018475284001397,14
192,80,1.8947197059987957,14
191,80,2.0193023169995286,14
190,80,2.3011963450007897,14
193,80,1.9705204460005916,14
194,80,1.7828180240012443,14
195,80,1.8701666909983032,14
196,80,1.8909060749992932,14
197,80,1.7467888080009288,14
198,80,1.7640473629999178,14
199,80,1.7950424190003105,14
200,80,1.6729576319994521,14
202,80,1.7607916349988955,14
203,80,1.6911708839998028,14
201,80,2.0811892970014014,14
204,80,1.6291096530003415,14
205,80,1.9440914610004256,14
206,80,1.8163885779995326,14
208,80,1.7866527540008974,14
207,80,1.9923364049991505,14
210,80,1.7935316210005112,14
212,80,1.788652708999507,14
209,80,1.9618326540003181,14
214,80,1.7156726889988931,14
211,80,2.250469229000373,14
213,80,2.0767538609998155,14
215,80,1.9182112609996693,14
217,80,1.77747627700046,14
216,80,1.9769998970004963,14
218,80,2.036474200998782,14
220,80,1.6920175699997344,14
219,80,1.925398839999616,14
222,80,1.829524485001457,14
221,80,2.0101166419990477,14
224,80,1.8390334810010245,14
225,80,1.9456092689997604,14
223,80,2.0716577879993565,14
228,80,1.8088658220003708,14
229,80,1.6529181050009356,14
226,80,2.0547262579984817,14
230,80,1.7477444279993506,14
227,80,2.2816489070009993,14
232,80,1.8796800159998384,14
234,80,1.9372458649995679,14
231,80,2.280915735000235,14
233,80,2.0573930659993493,14
235,80,1.7385629969994625,14
236,80,2.10777060700093,14
237,80,2.25213148200055,14
239,80,2.1406279029997677,14
238,80,2.1545336389990553,14
240,80,1.8435695719999785,14
242,80,1.9885666109985323,14
241,80,2.0384787390012207,14
243,80,2.1125471119994472,14
244,80,2.1059806780012877,14
245,80,2.0729012049996527,14
247,80,1.8397720499997376,14
249,80,1.8724762559995725,14
246,80,2.0356645609990665,14
248,80,2.1532298250003805,14
250,80,1.7392517879998195,14
253,80,1.8084500109998771,14
252,80,1.8519143479988998,14
255,80,1.8564773360012623,14
254,80,2.1421714890002477,14
251,80,2.238700309999331,14
256,80,1.9590273790017818,14
257,80,2.1667874670001765,14
258,80,2.091146392000155,14
259,80,2.047562794001351,14
261,80,1.9387292969986447,14
260,80,2.08035384699906,14
262,80,1.9981743730004382,14
263,80,1.9781433659991308,14
264,80,1.9519634500011307,14
265,80,1.974457389998861,14
266,80,1.9639746520006156,14
268,80,1.8400597069994546,14
267,80,2.050594116000866,14
270,80,2.253040522999072,14
269,80,2.5380688310015103,14
271,80,2.256500743998913,14
272,80,2.391215949999605,14
274,80,2.284464514001229,14
276,80,2.2415320229993085,14
273,80,2.481837823001115,14
278,80,2.175208967000799,14
275,80,2.4917774210007337,14
277,80,2.384449422999751,14
279,80,2.0884938780000084,14
282,80,1.9405345049999596,14
283,80,1.7724044099995808,14
281,80,2.3421394119995966,14
280,80,2.6419874940002046,14
284,80,1.8070706879989302,14
285,80,1.70984574799877,14
286,80,1.6347817890000442,14
287,80,1.6915652339994267,14
288,80,1.717975932000627,14
289,80,1.7462116429996968,14
290,80,1.8343178459999763,14
293,80,1.768877168000472,14
291,80,2.3324555959989084,14
292,80,2.3540209680013504,14
294,80,2.074091476000831,14
296,80,2.0972354500008805,14
295,80,2.184850170999198,14
297,80,2.1019131829998514,14
300,80,2.02213466899957,14
298,80,2.330021912999655,14
301,80,2.1445392669993453,14
299,80,2.523856125000748,14
302,80,2.434018608999395,14
303,80,2.5191994159995375,14
304,80,2.4964674990005733,14
305,80,2.2868452330003493,14
306,80,2.1014452740000706,14
308,80,2.1850272869996843,14
309,80,2.026468031999684,14
310,80,2.1082894439987285,14
307,80,2.5203733689995715,14
312,80,2.102410195999255,14
313,80,2.130755615000453,14
311,80,2.4986878749987227,14
314,80,1.9243085929992958,14
315,80,2.0257888960004493,14
316,80,1.7994967230006296,14
317,80,1.8005581269990216,14
319,80,1.7934187969985942,14
318,80,2.0020364969986986,14
320,80,1.9543223760010733,14
323,80,1.9069070009991265,14
322,80,2.093391963000613,14
321,80,2.331074643998363,14
324,80,2.219052628001009,14
325,80,2.019123780000882,14
326,80,2.0077461060009227,14
327,80,2.0052930240017304,14
330,80,1.9819323169995187,14
328,80,2.273587948999193,14
329,80,2.391079806999187,14
331,80,2.1388690509993467,14
333,80,1.862331042999358,14
332,80,2.0895125700008066,14
334,80,1.9040196070000093,14
335,80,1.8878001970006153,14
336,80,1.9697963079997862,14
338,80,1.7434892559995205,14
339,80,1.6883215319994633,14
337,80,2.413882995999302,14
340,80,2.1267161129999295,14
341,80,2.141269318999548,14
343,80,1.9087327389988786,14
342,80,1.9793580650002696,14
345,80,1.8664781510015018,14
346,80,1.9495530610001879,14
344,80,2.071992921999481,14
347,80,2.02976694499921,14
351,80,1.6118567710000207,14
349,80,1.9788354909996997,14
348,80,2.4622223009992013,14
350,80,1.8830334230005974,14
352,80,1.8602997650014004,14
353,80,1.7008978980011307,14
354,80,1.9621736829994916,14
356,80,1.927391125000213,14
357,80,1.9150239819991839,14
359,80,1.7473827230005554,14
358,80,2.051824984999257,14
355,80,2.6142640420002863,14
360,80,2.4869665290007106,14
362,80,2.0335335420004412,14
361,80,2.479385190001267,14
363,80,2.0140891340015514,14
366,80,2.0115607250008907,14
364,80,2.194303170999774,14
365,80,2.235255280000274,14
367,80,2.2446981339999184,14
369,80,1.8228993869997794,14
368,80,2.064748483000585,14
370,80,1.9027817539990792,14
371,80,1.7388712550000491,14
372,80,1.9055756289999408,14
373,80,2.0133208820006985,14
374,80,1.7796132610001223,14
376,80,1.861254789000668,14
375,80,2.103124129000207,14
378,80,1.9039885089987365,14
377,80,2.1035885179990146,14
380,80,1.9230531510002038,14
379,80,2.096698027000457,14
382,80,1.8356357039992872,14
385,80,1.8019409629996517,14
381,80,1.9914641189989197,14
383,80,1.9459047340005782,14
384,80,1.9159682589997828,14
386,80,1.7432535300013114,14
387,80,1.8222320349996153,14
388,80,1.9411315950001153,14
390,80,1.7733812839996972,14
389,80,2.310608156001763,14
392,80,2.11160000900054,14
391,80,2.2156252749991836,14
394,80,2.0221185449991026,14
393,80,2.2492215469992516,14
395,80,2.084418069000094,14
396,80,2.032866653000383,14
399,80,1.9747841070002323,14
398,80,2.0403679629998805,14
397,80,2.3316230950003956,14
401,80,1.8374038330002804,14
400,80,2.186177568999483,14
402,80,1.8058995289993618,14
403,80,1.8575836780000827,14
404,80,1.7265798919997906,14
406,80,1.6178175830009422,14
407,80,1.7489436970008683,14
408,80,1.8867593640006817,14
405,80,2.1750549619991943,14
409,80,1.818393814999581,14
410,80,1.8080531539999356,14
411,80,2.1349758510004904,14
412,80,2.101465047999227,14
413,80,2.056933072000902,14
415,80,2.0056201730003522,14
416,80,1.8840873979988828,14
414,80,2.1725285470001836,14
417,80,1.8534422299999278,14
419,80,1.6513496480001777,14
418,80,1.7465322269999888,14
421,80,1.953344489000301,14
422,80,1.935448408999946,14
420,80,2.3801545890000853,14
423,80,2.4441420220009604,14
425,80,2.3621411320000334,14
424,80,2.806679504001295,14
426,80,2.7030819169995084,14
427,80,2.55839624500004,14
429,80,2.610184870000012,14
430,80,2.632632470000317,14
428,80,2.833810750000339,14
432,80,2.4990650309991906,14
433,80,2.4627336520006793,14
431,80,2.7499406980005006,14
434,80,2.42278068899941,14
436,80,2.3588771100003214,14
437,80,2.021203994001553,14
435,80,2.6058909869989293,14
438,80,2.1503517759992974,14
440,80,2.1723765429997,14
439,80,2.5150991169994086,14
442,80,1.9655916659994546,14
441,80,2.3091827420012123,14
444,80,2.039218816000357,14
443,80,2.3807487829999445,14
447,80,2.09976927200114,14
446,80,2.3855880789997173,14
445,80,2.4880984999999782,14
448,80,1.8290012549987296,14
450,80,1.746672330000365,14
449,80,1.979563221000717,14
451,80,2.0028937850001967,14
452,80,1.7583219649986859,14
453,80,1.513511381999706,14
454,80,1.645792237999558,14
455,80,1.8149228479996964,14
456,80,2.212899128000572,14
457,80,2.2228886719985894,14
459,80,2.1857954730003257,14
460,80,2.167165668999587,14
458,80,2.356478886000332,14
462,80,2.3416387130000658,14
463,80,2.38425403400106,14
464,80,2.3241347029997996,14
461,80,2.8639544190009474,14
465,80,2.639017793999301,14
468,80,2.1750962490004895,14
466,80,2.563502385000902,14
467,80,2.497309697999299,14
469,80,2.662624970000252,14
470,80,2.16584221300036,14
472,80,1.9674512220008182,14
471,80,2.276589242999762,14
474,80,1.9958463170005416,14
473,80,2.149367951000386,14
475,80,1.8979315649994533,14
477,80,1.9044828380010586,14
478,80,1.6709320029985975,14
476,80,1.995844043998659,14
479,80,1.6766339170007996,14
481,80,1.7264361629986524,14
482,80,1.7270626310000807,14
480,80,1.9481794340008491,14
484,80,1.6761249789997237,14
485,80,1.706619196000247,14
483,80,2.0350853749987436,14
486,80,1.9828927800008387,14
488,80,1.7723949650007853,14
489,80,2.0502650790003827,14
487,80,2.19667150100031,14
490,80,1.8893823710004654,14
492,80,1.9588437610000256,14
491,80,2.0589274799986015,14
493,80,1.940772542000559,14
494,80,2.1626246750001883,14
495,80,2.164607294000234,14
496,80,2.3536597659986,14
497,80,2.1207172309987072,14
498,80,2.1479362179998134,14
500,80,2.0653497240000434,14
499,80,2.385025379999206,14
501,80,2.308832410000832,14
503,80,2.1659937080003147,14
502,80,2.3906470940000872,14
506,80,2.1484855210001115,14
507,80,2.091205679000268,14
505,80,2.3358912829990004,14
504,80,2.5519549130003725,14
508,80,1.949468496000918,14
509,80,2.0979645879997406,14
510,80,1.830680384000516,14
511,80,1.988958736999848,14
513,80,1.629718017000414,14
512,80,2.077768565999577,14
514,80,1.6627752889999101,14
515,80,1.7657172540002648,14
516,80,1.7196962799989706,14
519,80,1.7534994020006707,14
517,80,1.9005501709998498,14
518,80,1.9738855559990043,14
521,80,2.056199362999905,14
522,80,1.9656878379992122,14
523,80,1.9355407660004857,14
520,80,2.516490170999532,14
524,80,2.1090664749990538,14
526,80,1.8220320099990204,14
527,80,1.8218030179996276,14
525,80,2.1269805480005743,14
529,80,1.6834094330006337,14
528,80,2.0095688410001458,14
530,80,1.9152480929988087,14
531,80,1.7916407859993342,14
532,80,1.958685057999901,14
534,80,1.7107498599998507,14
535,80,1.7698554739999963,14
533,80,2.3254936869998346,14
537,80,1.7490284539999266,14
538,80,1.8208574129985209,14
536,80,2.038645792999887,14
539,80,1.8110328709990426,14
540,80,1.690286004999507,14
543,80,1.7152622650010017,14
541,80,1.9004795309992915,14
542,80,1.8838800619996618,14
544,80,1.7480935889998364,14
545,80,1.845096504999674,14
546,80,1.9222844230007468,14
547,80,1.9595851759986544,14
548,80,1.9750375650000933,14
549,80,1.982546610001009,14
551,80,2.06208580800012,14
552,80,2.0752167250011553,14
554,80,2.019906534000256,14
553,80,2.173976007001329,14
550,80,2.4094933529995615,14
555,80,1.9182390779988054,14
556,80,1.91906993900011,14
558,80,1.9108455189998494,14
557,80,2.145717080000395,14
559,80,1.9977900949998002,14
560,80,1.688121062999926,14
561,80,1.56246407099934,14
562,80,1.754831551001189,14
563,80,1.8217940499998804,14
564,80,2.0954717630011146,14
566,80,2.107989695001379,14
565,80,2.407396335998783,14
568,80,2.255313076000675,14
569,80,2.317393572000583,14
567,80,2.550279519000469,14
571,80,2.30153368900028,14
572,80,2.5047338549993583,14
574,80,2.1468731519998983,14
575,80,2.2418468930009112,14
570,80,2.91858945200147,14
573,80,2.31749862200013,14
576,80,2.0214892770000006,14
577,80,1.7801721659998293,14
578,80,1.7421292449998873,14
579,80,1.6307171160005964,14
581,80,1.645137593999607,14
580,80,1.7393271639994055,14
582,80,1.6978681969994796,14
583,80,1.7586742869989394,14
584,80,2.3331631159999233,14
585,80,2.239152431999173,14
586,80,2.265676742999858,14
589,80,2.2080666040001233,14
590,80,2.3431790489994455,14
591,80,2.2579208530005417,14
587,80,2.4349133539999457,14
588,80,2.6391546449995076,14
592,80,2.1208998809997865,14
594,80,1.9451851440007886,14
595,80,1.9680339679998724,14
593,80,2.35582605899981,14
596,80,2.068567759000871,14
597,80,1.8763998249996803,14
598,80,1.5247838489995047,14
600,80,1.7032203530015977,14
599,80,1.9032574579996435,14
602,80,1.7789522520015453,14
603,80,1.7742233280005166,14
604,80,1.7947339889997238,14
601,80,2.1727294200009055,14
605,80,2.3732991329998185,14
606,80,2.2974786790000508,14
608,80,2.1081802139997308,14
607,80,2.2140031489998364,14
609,80,2.319531019000351,14
610,80,2.276027804999103,14
611,80,2.2940500880013133,14
612,80,2.1954775689991948,14
614,80,2.065659215000778,14
613,80,2.276825822998944,14
616,80,1.925655781999012,14
617,80,2.060090051998486,14
615,80,2.2618283040010283,14
618,80,2.3937875109986635,14
621,80,1.9857145650003076,14
622,80,1.9456701210001484,14
619,80,2.055382455999279,14
620,80,2.1109693360012898,14
625,80,1.8921128979982313,14
623,80,2.062992344999657,14
624,80,2.001784193000276,14
626,80,1.8775792769993132,14
629,80,1.8550876740009699,14
628,80,2.1642576819995156,14
631,80,1.9341883369997959,14
627,80,2.3192312529990886,14
630,80,2.2769845990005706,14
634,80,2.051898384999731,14
632,80,2.3395281299999624,14
636,80,2.0317845909994503,14
633,80,2.16605164000066,14
635,80,2.2251555020011438,14
637,80,1.9744819779989484,14
638,80,1.993725424999866,14
639,80,2.1334236019993114,14
640,80,2.15231470100116,14
641,80,1.8387883499999589,14
643,80,1.7538064480013418,14
642,80,1.9223952510001254,14
644,80,1.9689584670013573,14
645,80,1.8952837680008088,14
647,80,2.0598420950009313,14
648,80,2.1493893249989924,14
650,80,2.11881469599939,14
651,80,2.2064874440002313,14
649,80,2.4794613499998377,14
646,80,2.577149269000074,14
652,80,2.4646369829988544,14
654,80,2.2077677540000877,14
653,80,2.4032717590016546,14
655,80,2.3313332660000015,14
656,80,2.0669659710001724,14
658,80,2.043002139998862,14
659,80,1.9473198409996257,14
657,80,2.2455060570009664,14
660,80,1.6886764349983423,14
661,80,1.9517198390003614,14
662,80,1.9874577710015728,14
663,80,1.907284945000356,14
664,80,1.8631998149994615,14
665,80,2.1848217120004847,14
668,80,1.955385543000375,14
667,80,2.3281137949998083,14
670,80,2.165139584998542,14
666,80,2.5083766449988616,14
669,80,2.3841480139999476,14
671,80,2.2509745590014063,14
672,80,2.2732860670002992,14
673,80,2.279796354001519,14
674,80,1.8959040220015595,14
675,80,1.8514287269990746,14
677,80,1.735802732000593,14
676,80,1.9650846580007055,14
678,80,1.9968904640008986,14
679,80,1.6801152940006432,14
680,80,1.6998458729995036,14
681,80,1.9932057580008404,14
682,80,1.925378396999804,14
684,80,1.8054039649996412,14
683,80,1.9561093360007362,14
685,80,1.9950262479997036,14
688,80,1.8812270640009956,14
686,80,2.0524159130000044,14
687,80,2.0930462300002546,14
689,80,2.0256294289993093,14
691,80,1.841966781001247,14
692,80,1.7872164149994205,14
694,80,1.7336286190002284,14
690,80,2.1726805889993557,14
693,80,1.8951079130001744,14
698,80,1.7070194180014369,14
695,80,1.8251775360004103,14
697,80,1.8350307170003362,14
696,80,2.021811909000462,14
699,80,1.8233275359998515,14
700,80,1.8264279190007073,14
701,80,1.789724346001094,14
702,80,1.7335945710001397,14
704,80,1.8285201709986723,14
703,80,1.8919271730010223,14
706,80,1.967999342999974,14
707,80,2.033151571999042,14
708,80,2.0785595609995653,14
705,80,2.2071702529992763,14
709,80,2.1154988250000315,14
710,80,2.112366903998918,14
712,80,1.9527151179991051,14
713,80,1.9679368950000935,14
716,80,1.9240879119988676,14
711,80,2.4165031320007984,14
714,80,2.110817795000912,14
715,80,2.093106361999162,14
717,80,2.0307703929993295,14
718,80,2.086899849000474,14
719,80,1.881715991999954,14
722,80,1.7458997379999346,14
721,80,1.9488662439998734,14
720,80,2.2302851240001473,14
723,80,1.7278937030005181,14
724,80,1.8414455950005504,14
725,80,1.779337594000026,14
728,80,1.7947108230000595,14
726,80,2.0265465320007934,14
730,80,1.8426731889994699,14
727,80,2.0179903820007894,14
729,80,1.9171413709991612,14
731,80,1.708102587999747,14
732,80,1.8758976780009107,14
735,80,1.6745285670003796,14
733,80,1.938308415999927,14
736,80,1.5962503090013342,14
734,80,2.0096106020009756,14
738,80,1.5495533409994096,14
739,80,1.5687251899998955,14
737,80,1.979884980000861,14
740,80,1.7359454960005678,14
742,80,1.6873589860006177,14
744,80,1.9417708089986263,14
745,80,1.8505397099997936,14
741,80,2.243790380998689,14
743,80,2.313985336000769,14
746,80,2.0181477650003217,14
747,80,2.0570512939993932,14
749,80,2.0031766749998496,14
750,80,2.0172169680008665,14
748,80,2.170322751999265,14
751,80,2.0040371359991695,14
752,80,1.9547333259997686,14
753,80,1.818540367999958,14
755,80,1.8051522269997804,14
756,80,1.6931268989992532,14
754,80,2.0359123939997517,14
757,80,1.6437800549992971,14
758,80,2.0025188510007865,14
759,80,2.2799143960000947,14
761,80,2.0146527319993766,14
760,80,2.2734731519994966,14
763,80,2.1490229479986738,14
765,80,2.07022497700018,14
764,80,2.3651021699988632,14
766,80,2.236952621000455,14
767,80,2.185340575000737,14
762,80,2.6394391670000914,14
768,80,2.107949847000782,14
770,80,2.104775926000002,14
772,80,1.6730267059992912,14
771,80,2.2344556339994597,14
769,80,2.4350904099992476,14
773,80,1.5706847189994733,14
774,80,1.523246040000231,14
775,80,1.5981998219995148,14
777,80,1.5599125460012147,14
778,80,1.965392117999727,14
780,80,1.7873731639992911,14
776,80,2.231789278999713,14
781,80,1.8116369119998126,14
779,80,2.0546559810009057,14
782,80,1.8748397279996425,14
784,80,1.9688648109986389,14
783,80,2.0875159000006533,14
787,80,1.8558372959996632,14
786,80,2.0133676630011905,14
788,80,1.8722237109996058,14
789,80,1.773639703000299,14
785,80,2.250022997000997,14
790,80,2.106033477000892,14
791,80,1.7013360489982006,14
792,80,1.71546386800037,14
793,80,1.9186564859992359,14
795,80,1.8280960599986429,14
794,80,1.9814124449985684,14
796,80,1.8232331019989942,14
798,80,1.74324977499964,14
799,80,1.81205865100128,14
801,80,1.8030000569997355,14
802,80,1.8963767449986335,14
800,80,2.0160192210005334,14
797,80,2.3356789350000327,14
803,80,1.9789314509998803,14
806,80,1.89886246199967,14
804,80,2.0288445290007076,14
805,80,2.0403656429989496,14
808,80,1.8596444290014915,14
810,80,1.8146079019988974,14
807,80,2.198978961998364,14
811,80,1.793643682000038,14
809,80,2.2733138629992027,14
812,80,1.7743923229991196,14
813,80,1.9379014700007247,14
814,80,1.8745276249992457,14
816,80,1.7732954250004695,14
815,80,1.8743925109993143,14
817,80,1.8391488699999172,14
818,80,1.573784488000456,14
820,80,1.6553289290004614,14
821,80,1.5708157600001869,14
819,80,1.944435663999684,14
823,80,1.5631878940002935,14
822,80,1.802366522999364,14
825,80,1.7535664930001076,14
824,80,2.0180708449988742,14
826,80,1.901653021999664,14
827,80,1.7199139280000963,14
829,80,1.7491600349985674,14
830,80,1.7462165870001627,14
831,80,1.6846948099992005,14
828,80,1.8343164570014778,14
832,80,1.711521328001254,14
833,80,1.8303711949993158,14
834,80,1.8480498389999411,14
837,80,1.7247755429998506,14
835,80,1.8942015200009337,14
836,80,1.999970603001202,14
838,80,1.9035918499994295,14
839,80,1.932242849999966,14
841,80,1.8902357679999113,14
840,80,2.215670070998385,14
844,80,2.025088774998949,14
842,80,2.179199879999942,14
843,80,2.2851387249993422,14
845,80,2.3420991380007763,14
846,80,2.2627912989992183,14
847,80,2.120152428000438,14
851,80,2.0574811170008616,14
849,80,2.303173730999333,14
850,80,2.347416566000902,14
848,80,2.558746560000145,14
853,80,2.160815968998577,14
854,80,2.118216654000207,14
852,80,2.716093989000001,14
855,80,2.1441012010000122,14
857,80,2.126748653001414,14
858,80,2.2730658519994904,14
859,80,2.2382044629994198,14
856,80,2.583050811999783,14
860,80,2.2900522029995045,14
861,80,2.3359858359999635,14
863,80,2.0395327340011136,14
862,80,2.1191330659985397,14
864,80,2.3958934519996546,14
865,80,2.436424124000041,14
866,80,2.3178562830016745,14
867,80,2.4782320160011295,14
869,80,2.1828217759994004,14
868,80,2.374953906999508,14
873,80,1.9274792590003926,14
870,80,2.3376433129997167,14
871,80,2.0577229560003616,14
872,80,2.0093062720006856,14
874,80,1.82105176100049,14
